Time,PosX,PosY,Alt,VelN,VelE,VelD,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,TAS,Alpha,Beta,Elevator,Aileron,Rudder,Throttle,AccZ,Lat,Lon,GPS_Alt,GPS_Spd
0.0000,1.1999,-0.0000,1899.9991,59.9874,-0.0001,0.0965,0.0000,0.0082,0.0001,1.0000,-0.0000,0.0001,0.0000,60.0000,0.0000,0.0000,-0.0302,0.0000,0.0000,0.0000,-5.6724,37.618800,-122.375000,1900.00,60.00
0.0200,2.3995,-0.0000,1899.9965,59.9751,-0.0002,0.2039,-0.0000,0.0325,0.0002,1.0000,-0.0000,0.0003,0.0000,59.9875,0.0922,-0.0001,-0.0322,-0.0000,-0.0001,0.0006,-5.6408,37.618811,-122.375000,1900.00,59.99
0.0400,3.5989,-0.0000,1899.9923,59.9627,-0.0000,0.3245,-0.0000,0.0726,0.0000,1.0000,-0.0000,0.0006,0.0000,59.9754,0.1948,-0.0002,-0.0328,-0.0000,0.0000,0.0012,-5.7848,37.618822,-122.375000,1900.00,59.98
0.0600,4.7980,-0.0000,1899.9866,59.9502,0.0007,0.4558,-0.0000,0.1281,-0.0006,1.0000,-0.0000,0.0011,-0.0000,59.9635,0.3101,-0.0000,-0.0333,0.0000,0.0001,0.0018,-6.0418,37.618832,-122.375000,1899.99,59.96
0.0800,5.9969,-0.0000,1899.9795,59.9373,0.0021,0.5987,-0.0000,0.1984,-0.0020,1.0000,-0.0000,0.0017,-0.0000,59.9519,0.4356,0.0006,-0.0336,0.0000,0.0004,0.0024,-6.2208,37.618843,-122.375000,1899.99,59.95
0.1000,7.1956,0.0000,1899.9710,59.9241,0.0044,0.7514,-0.0000,0.2830,-0.0042,1.0000,0.0000,0.0025,-0.0000,59.9403,0.5723,0.0020,-0.0337,0.0000,0.0008,0.0030,-6.4651,37.618854,-122.375000,1899.98,59.94
0.1200,8.3940,0.0000,1899.9613,59.9105,0.0075,0.9135,-0.0000,0.3812,-0.0071,1.0000,0.0000,0.0033,-0.0001,59.9288,0.7184,0.0042,-0.0337,0.0000,0.0011,0.0036,-6.7028,37.618865,-122.375000,1899.97,59.93
0.1400,9.5922,0.0000,1899.9504,59.8961,0.0116,1.0873,-0.0000,0.4924,-0.0111,1.0000,0.0000,0.0043,-0.0001,59.9174,0.8735,0.0071,-0.0335,0.0000,0.0015,0.0042,-6.7767,37.618875,-122.375000,1899.96,59.92
0.1600,10.7901,0.0000,1899.9384,59.8810,0.0170,1.2695,-0.0000,0.6159,-0.0163,1.0000,0.0000,0.0054,-0.0001,59.9059,1.0400,0.0111,-0.0332,0.0000,0.0020,0.0047,-6.9987,37.618886,-122.375000,1899.95,59.90
0.1800,11.9878,0.0000,1899.9254,59.8652,0.0238,1.4576,-0.0000,0.7511,-0.0228,1.0000,0.0000,0.0066,-0.0002,59.8944,1.2145,0.0163,-0.0327,0.0000,0.0025,0.0053,-7.2948,37.618897,-122.375000,1899.94,59.89
0.2000,13.1853,0.0000,1899.9116,59.8486,0.0320,1.6491,-0.0000,0.8968,-0.0306,1.0000,0.0000,0.0078,-0.0003,59.8829,1.3948,0.0228,-0.0321,0.0001,0.0032,0.0059,-7.6735,37.618908,-122.375000,1899.93,59.88
0.2200,14.3825,0.0000,1899.8970,59.8313,0.0415,1.8449,-0.0000,1.0521,-0.0397,1.0000,0.0000,0.0092,-0.0003,59.8714,1.5784,0.0306,-0.0313,0.0001,0.0037,0.0065,-7.9543,37.618918,-122.375000,1899.91,59.87
0.2400,15.5795,0.0000,1899.8818,59.8130,0.0521,2.0447,-0.0001,1.2162,-0.0498,0.9999,0.0000,0.0106,-0.0004,59.8597,1.7661,0.0397,-0.0304,0.0001,0.0042,0.0071,-8.1956,37.618929,-122.375000,1899.90,59.86
0.2600,16.7762,0.0000,1899.8660,59.7938,0.0637,2.2462,-0.0001,1.3880,-0.0610,0.9999,0.0000,0.0121,-0.0005,59.8480,1.9579,0.0499,-0.0293,0.0001,0.0047,0.0077,-8.5148,37.618940,-122.375000,1899.88,59.84
0.2800,17.9727,0.0000,1899.8499,59.7738,0.0761,2.4479,-0.0001,1.5664,-0.0729,0.9999,0.0000,0.0137,-0.0006,59.8361,2.1513,0.0610,-0.0282,0.0001,0.0051,0.0083,-8.8436,37.618951,-122.375000,1899.87,59.83
0.3000,19.1690,0.0000,1899.8335,59.7526,0.0892,2.6515,-0.0002,1.7505,-0.0854,0.9999,0.0000,0.0153,-0.0007,59.8239,2.3451,0.0729,-0.0269,0.0001,0.0053,0.0089,-9.0401,37.618961,-122.375000,1899.85,59.82
0.3200,20.3650,0.0000,1899.8170,59.7306,0.1032,2.8537,-0.0003,1.9394,-0.0988,0.9999,0.0000,0.0169,-0.0009,59.8115,2.5408,0.0855,-0.0255,0.0001,0.0057,0.0096,-9.3534,37.618972,-122.375000,1899.83,59.81
0.3400,21.5607,0.0000,1899.8004,59.7079,0.1178,3.0511,-0.0004,2.1320,-0.1128,0.9998,0.0000,0.0186,-0.0010,59.7988,2.7353,0.0989,-0.0241,0.0002,0.0060,0.0102,-9.7802,37.618983,-122.375000,1899.82,59.79
0.3600,22.7562,0.0000,1899.7839,59.6843,0.1325,3.2463,-0.0005,2.3271,-0.1269,0.9998,0.0000,0.0203,-0.0011,59.7859,2.9253,0.1129,-0.0225,0.0002,0.0062,0.0109,-10.0173,37.618994,-122.375000,1899.80,59.78
0.3800,23.9514,0.0000,1899.7676,59.6600,0.1469,3.4377,-0.0005,2.5237,-0.1407,0.9998,0.0000,0.0220,-0.0012,59.7727,3.1133,0.1270,-0.0208,0.0002,0.0062,0.0116,-10.2853,37.619004,-122.375000,1899.78,59.77
0.4000,25.1463,0.0000,1899.7516,59.6351,0.1608,3.6241,-0.0006,2.7208,-0.1540,0.9997,0.0000,0.0237,-0.0013,59.7592,3.2978,0.1408,-0.0192,0.0002,0.0060,0.0123,-10.5618,37.619015,-122.375000,1899.77,59.75
0.4200,26.3410,0.0000,1899.7361,59.6098,0.1742,3.8033,-0.0007,2.9174,-0.1670,0.9997,0.0000,0.0255,-0.0015,59.7453,3.4777,0.1542,-0.0174,0.0002,0.0057,0.0130,-10.8952,37.619026,-122.375000,1899.75,59.74
0.4400,27.5354,0.0000,1899.7211,59.5844,0.1875,3.9709,-0.0007,3.1123,-0.1797,0.9996,0.0000,0.0272,-0.0016,59.7312,3.6507,0.1671,-0.0156,0.0002,0.0057,0.0137,-11.3928,37.619037,-122.375000,1899.74,59.73
0.4600,28.7295,0.0000,1899.7069,59.5586,0.2002,4.1309,-0.0008,3.3046,-0.1919,0.9996,0.0000,0.0288,-0.0017,59.7168,3.8127,0.1799,-0.0137,0.0002,0.0055,0.0145,-11.6292,37.619047,-122.375000,1899.72,59.71
0.4800,29.9233,0.0000,1899.6935,59.5331,0.2128,4.2800,-0.0008,3.4932,-0.2040,0.9995,0.0000,0.0305,-0.0018,59.7020,3.9676,0.1922,-0.0118,0.0002,0.0053,0.0153,-11.9873,37.619058,-122.375000,1899.71,59.70
0.5000,31.1168,0.0000,1899.6811,59.5075,0.2254,4.4192,-0.0009,3.6771,-0.2161,0.9995,0.0001,0.0321,-0.0019,59.6871,4.1121,0.2043,-0.0098,0.0002,0.0053,0.0160,-12.2402,37.619069,-122.375000,1899.69,59.68
0.5200,32.3100,0.0001,1899.6698,59.4823,0.2383,4.5470,-0.0009,3.8554,-0.2285,0.9994,0.0001,0.0336,-0.0020,59.6718,4.2471,0.2165,-0.0079,0.0002,0.0054,0.0168,-12.5222,37.619080,-122.375000,1899.68,59.67
0.5400,33.5030,0.0001,1899.6597,59.4572,0.2513,4.6629,-0.0011,4.0272,-0.2410,0.9994,0.0001,0.0351,-0.0021,59.6563,4.3714,0.2289,-0.0059,0.0003,0.0055,0.0176,-12.7915,37.619090,-122.375000,1899.67,59.65
0.5600,34.6956,0.0001,1899.6508,59.4322,0.2643,4.7682,-0.0012,4.1919,-0.2535,0.9993,0.0001,0.0366,-0.0022,59.6403,4.4842,0.2414,-0.0040,0.0003,0.0055,0.0185,-12.9495,37.619101,-122.375000,1899.66,59.64
0.5800,35.8879,0.0001,1899.6433,59.4083,0.2771,4.8581,-0.0013,4.3486,-0.2658,0.9993,0.0001,0.0379,-0.0023,59.6237,4.5869,0.2540,-0.0021,0.0003,0.0055,0.0193,-13.3125,37.619112,-122.375000,1899.65,59.62
0.6000,37.0798,0.0001,1899.6373,59.3849,0.2896,4.9357,-0.0014,4.4965,-0.2779,0.9992,0.0001,0.0392,-0.0024,59.6072,4.6750,0.2664,-0.0002,0.0003,0.0054,0.0202,-13.4784,37.619122,-122.375000,1899.64,59.61
0.6200,38.2715,0.0001,1899.6327,59.3622,0.3018,5.0006,-0.0015,4.6351,-0.2896,0.9992,0.0001,0.0404,-0.0025,59.5904,4.7512,0.2785,0.0017,0.0003,0.0052,0.0211,-13.6394,37.619133,-122.375000,1899.64,59.59
0.6400,39.4627,0.0001,1899.6298,59.3402,0.3136,5.0509,-0.0015,4.7637,-0.3010,0.9991,0.0001,0.0416,-0.0026,59.5732,4.8151,0.2902,0.0034,0.0003,0.0051,0.0220,-13.8582,37.619144,-122.375000,1899.63,59.57
0.6600,40.6537,0.0002,1899.6285,59.3186,0.3251,5.0919,-0.0016,4.8819,-0.3120,0.9991,0.0001,0.0426,-0.0027,59.5556,4.8651,0.3017,0.0052,0.0003,0.0050,0.0229,-13.7900,37.619154,-122.375000,1899.63,59.56
0.6800,41.8442,0.0002,1899.6288,59.2977,0.3361,5.1209,-0.0016,4.9894,-0.3226,0.9990,0.0001,0.0435,-0.0028,59.5376,4.9062,0.3128,0.0068,0.0003,0.0047,0.0239,-13.8416,37.619165,-122.375000,1899.63,59.54
0.7000,43.0344,0.0002,1899.6307,59.2780,0.3470,5.1372,-0.0016,5.0859,-0.3331,0.9990,0.0001,0.0444,-0.0029,59.5194,4.9358,0.3235,0.0084,0.0003,0.0046,0.0248,-13.9186,37.619176,-122.375000,1899.63,59.52
0.7200,44.2243,0.0002,1899.6343,59.2589,0.3577,5.1418,-0.0015,5.1710,-0.3435,0.9990,0.0001,0.0451,-0.0030,59.5012,4.9530,0.3341,0.0098,0.0003,0.0046,0.0258,-13.9214,37.619187,-122.375000,1899.63,59.50
0.7400,45.4137,0.0003,1899.6395,59.2401,0.3684,5.1368,-0.0015,5.2447,-0.3537,0.9989,0.0001,0.0458,-0.0031,59.4826,4.9590,0.3446,0.0112,0.0003,0.0045,0.0268,-13.8157,37.619197,-122.375000,1899.63,59.48
0.7600,46.6028,0.0003,1899.6463,59.2224,0.3789,5.1189,-0.0015,5.3068,-0.3639,0.9989,0.0001,0.0463,-0.0032,59.4636,4.9558,0.3550,0.0124,0.0003,0.0045,0.0278,-13.8739,37.619208,-122.375000,1899.64,59.46
0.7800,47.7915,0.0003,1899.6547,59.2053,0.3891,5.0917,-0.0014,5.3574,-0.3737,0.9989,0.0001,0.0467,-0.0033,59.4445,4.9401,0.3652,0.0136,0.0003,0.0044,0.0288,-13.7495,37.619219,-122.375000,1899.65,59.44
0.8000,48.9797,0.0003,1899.6646,59.1886,0.3992,5.0543,-0.0013,5.3965,-0.3835,0.9989,0.0001,0.0471,-0.0033,59.4251,4.9154,0.3752,0.0146,0.0003,0.0043,0.0298,-13.6708,37.619229,-122.375000,1899.65,59.42
0.8200,50.1676,0.0004,1899.6761,59.1728,0.4093,5.0062,-0.0012,5.4241,-0.3932,0.9989,0.0002,0.0473,-0.0034,59.4054,4.8809,0.3851,0.0154,0.0004,0.0043,0.0309,-13.6267,37.619240,-122.375000,1899.66,59.40
0.8400,51.3550,0.0004,1899.6890,59.1575,0.4193,4.9489,-0.0010,5.4404,-0.4028,0.9989,0.0002,0.0475,-0.0035,59.3856,4.8359,0.3949,0.0162,0.0004,0.0043,0.0319,-13.5109,37.619251,-122.375000,1899.68,59.38
0.8600,52.5420,0.0005,1899.7034,59.1430,0.4292,4.8807,-0.0009,5.4456,-0.4124,0.9989,0.0002,0.0475,-0.0036,59.3657,4.7821,0.4047,0.0169,0.0004,0.0043,0.0330,-13.4929,37.619261,-122.375000,1899.69,59.36
0.8800,53.7287,0.0005,1899.7192,59.1294,0.4391,4.8014,-0.0007,5.4397,-0.4219,0.9989,0.0002,0.0475,-0.0037,59.3456,4.7176,0.4144,0.0175,0.0004,0.0042,0.0340,-13.4868,37.619272,-122.375000,1899.70,59.34
0.9000,54.9148,0.0006,1899.7364,59.1165,0.4490,4.7141,-0.0005,5.4230,-0.4315,0.9989,0.0002,0.0473,-0.0038,59.3257,4.6423,0.4241,0.0180,0.0004,0.0043,0.0351,-13.3368,37.619283,-122.375000,1899.72,59.32
0.9200,56.1006,0.0006,1899.7549,59.1039,0.4587,4.6196,-0.0003,5.3959,-0.4409,0.9989,0.0002,0.0471,-0.0038,59.3059,4.5593,0.4338,0.0183,0.0004,0.0042,0.0362,-13.1655,37.619293,-122.375000,1899.74,59.30
0.9400,57.2860,0.0007,1899.7747,59.0915,0.4681,4.5195,-0.0000,5.3587,-0.4499,0.9989,0.0002,0.0467,-0.0039,59.2860,4.4692,0.4433,0.0185,0.0004,0.0041,0.0372,-12.9342,37.619304,-122.375000,1899.75,59.28
0.9600,58.4709,0.0007,1899.7956,59.0792,0.4772,4.4162,0.0003,5.3121,-0.4587,0.9989,0.0002,0.0463,-0.0040,59.2659,4.3737,0.4526,0.0186,0.0004,0.0040,0.0383,-12.6153,37.619315,-122.375000,1899.77,59.26
0.9800,59.6554,0.0008,1899.8176,59.0675,0.4860,4.3048,0.0007,5.2565,-0.4671,0.9989,0.0002,0.0459,-0.0041,59.2459,4.2749,0.4615,0.0185,0.0004,0.0038,0.0394,-12.5621,37.619325,-122.375000,1899.80,59.24
1.0000,60.8395,0.0008,1899.8406,59.0560,0.4945,4.1898,0.0011,5.1924,-0.4754,0.9990,0.0002,0.0453,-0.0041,59.2261,4.1683,0.4701,0.0184,0.0004,0.0037,0.0404,-12.3167,37.619336,-122.375000,1899.82,59.22
1.0200,62.0232,0.0009,1899.8644,59.0448,0.5029,4.0709,0.0016,5.1204,-0.4835,0.9990,0.0002,0.0447,-0.0042,59.2065,4.0581,0.4786,0.0181,0.0004,0.0037,0.0415,-12.1009,37.619347,-122.375000,1899.84,59.19
1.0400,63.2065,0.0010,1899.8891,59.0339,0.5111,3.9477,0.0021,5.0410,-0.4914,0.9990,0.0002,0.0440,-0.0043,59.1871,3.9441,0.4868,0.0177,0.0004,0.0036,0.0425,-11.9469,37.619357,-122.375000,1899.86,59.17
1.0600,64.3894,0.0011,1899.9146,59.0229,0.5192,3.8239,0.0026,4.9549,-0.4992,0.9991,0.0002,0.0432,-0.0044,59.1680,3.8258,0.4949,0.0172,0.0004,0.0035,0.0436,-11.6354,37.619368,-122.375000,1899.89,59.15
1.0800,65.5719,0.0011,1899.9406,59.0118,0.5270,3.6993,0.0032,4.8627,-0.5067,0.9991,0.0002,0.0424,-0.0044,59.1489,3.7068,0.5029,0.0166,0.0004,0.0034,0.0446,-11.3653,37.619378,-122.375000,1899.91,59.13
1.1000,66.7540,0.0012,1899.9672,59.0008,0.5348,3.5754,0.0038,4.7652,-0.5142,0.9991,0.0002,0.0416,-0.0045,59.1300,3.5871,0.5107,0.0159,0.0004,0.0033,0.0457,-11.0616,37.619389,-122.375000,1899.94,59.12
1.1200,67.9358,0.0013,1899.9941,58.9897,0.5426,3.4515,0.0044,4.6632,-0.5217,0.9992,0.0002,0.0407,-0.0046,59.1115,3.4679,0.5184,0.0150,0.0004,0.0034,0.0467,-10.8282,37.619400,-122.375000,1899.97,59.10
1.1400,69.1171,0.0014,1900.0214,58.9786,0.5504,3.3285,0.0051,4.5573,-0.5292,0.9992,0.0002,0.0398,-0.0046,59.0931,3.3486,0.5261,0.0141,0.0004,0.0033,0.0477,-10.5906,37.619410,-122.375000,1899.99,59.08
1.1600,70.2981,0.0015,1900.0488,58.9675,0.5582,3.2064,0.0057,4.4481,-0.5368,0.9992,0.0002,0.0388,-0.0047,59.0751,3.2301,0.5338,0.0131,0.0004,0.0034,0.0487,-10.3793,37.619421,-122.375000,1900.02,59.06
1.1800,71.4788,0.0016,1900.0764,58.9565,0.5663,3.0869,0.0064,4.3365,-0.5446,0.9993,0.0002,0.0378,-0.0048,59.0573,3.1124,0.5416,0.0121,0.0005,0.0034,0.0497,-10.1197,37.619431,-122.375000,1900.05,59.04
1.2000,72.6591,0.0017,1900.1040,58.9452,0.5746,2.9725,0.0071,4.2232,-0.5526,0.9993,0.0002,0.0368,-0.0048,59.0399,2.9973,0.5496,0.0109,0.0005,0.0036,0.0506,-9.7762,37.619442,-122.375000,1900.08,59.02
1.2200,73.8391,0.0018,1900.1314,58.9338,0.5830,2.8602,0.0079,4.1088,-0.5608,0.9993,0.0002,0.0358,-0.0049,59.0229,2.8869,0.5578,0.0097,0.0005,0.0036,0.0516,-9.6213,37.619453,-122.375000,1900.10,59.01
1.2400,75.0187,0.0019,1900.1588,58.9227,0.5918,2.7483,0.0086,3.9940,-0.5692,0.9994,0.0002,0.0348,-0.0050,59.0061,2.7786,0.5661,0.0085,0.0005,0.0037,0.0525,-9.5836,37.619463,-122.375000,1900.13,58.99
1.2600,76.1980,0.0020,1900.1859,58.9116,0.6009,2.6378,0.0093,3.8792,-0.5780,0.9994,0.0003,0.0338,-0.0050,58.9897,2.6705,0.5748,0.0073,0.0005,0.0038,0.0534,-9.5153,37.619474,-122.375000,1900.16,58.97
1.2800,77.3770,0.0021,1900.2129,58.9003,0.6107,2.5327,0.0101,3.7652,-0.5875,0.9994,0.0003,0.0329,-0.0051,58.9736,2.5637,0.5838,0.0060,0.0005,0.0041,0.0543,-9.2789,37.619484,-122.375000,1900.19,58.96
1.3000,78.5557,0.0022,1900.2395,58.8891,0.6211,2.4293,0.0108,3.6524,-0.5976,0.9995,0.0003,0.0319,-0.0052,58.9579,2.4622,0.5935,0.0047,0.0005,0.0044,0.0552,-9.2608,37.619495,-122.375000,1900.21,58.94
1.3200,79.7341,0.0024,1900.2659,58.8778,0.6320,2.3323,0.0116,3.5414,-0.6082,0.9995,0.0003,0.0309,-0.0053,58.9424,2.3622,0.6038,0.0035,0.0005,0.0047,0.0561,-9.0303,37.619506,-122.375000,1900.24,58.93
1.3400,80.9122,0.0025,1900.2919,58.8664,0.6434,2.2411,0.0124,3.4328,-0.6191,0.9995,0.0003,0.0300,-0.0054,58.9273,2.2684,0.6145,0.0021,0.0005,0.0049,0.0570,-8.8614,37.619516,-122.375000,1900.27,58.91
1.3600,82.0901,0.0026,1900.3174,58.8548,0.6545,2.1597,0.0132,3.3273,-0.6299,0.9996,0.0003,0.0290,-0.0055,58.9126,2.1803,0.6257,0.0008,0.0005,0.0050,0.0578,-8.5219,37.619527,-122.375000,1900.29,58.90
1.3800,83.2676,0.0028,1900.3422,58.8429,0.6651,2.0876,0.0141,3.2256,-0.6402,0.9996,0.0003,0.0281,-0.0056,58.8980,2.1016,0.6367,-0.0006,0.0005,0.0048,0.0587,-8.2515,37.619537,-122.375000,1900.32,58.88
1.4000,84.4449,0.0029,1900.3664,58.8310,0.6751,2.0209,0.0151,3.1282,-0.6498,0.9996,0.0003,0.0273,-0.0057,58.8836,2.0318,0.6472,-0.0020,0.0005,0.0045,0.0595,-8.2009,37.619548,-122.375000,1900.34,58.87
1.4200,85.6219,0.0030,1900.3899,58.8189,0.6846,1.9653,0.0162,3.0358,-0.6591,0.9996,0.0003,0.0265,-0.0058,58.8696,1.9673,0.6570,-0.0034,0.0006,0.0043,0.0603,-7.8896,37.619559,-122.375000,1900.37,58.86
1.4400,86.7987,0.0032,1900.4125,58.8065,0.6939,1.9211,0.0173,2.9490,-0.6680,0.9997,0.0003,0.0257,-0.0058,58.8557,1.9137,0.6665,-0.0048,0.0006,0.0041,0.0611,-7.5995,37.619569,-122.375000,1900.39,58.84
1.4600,87.9752,0.0033,1900.4341,58.7943,0.7027,1.8859,0.0184,2.8682,-0.6765,0.9997,0.0003,0.0250,-0.0059,58.8420,1.8710,0.6757,-0.0062,0.0006,0.0039,0.0619,-7.4571,37.619580,-122.375000,1900.41,58.83
1.4800,89.1515,0.0035,1900.4548,58.7821,0.7109,1.8568,0.0196,2.7939,-0.6845,0.9997,0.0003,0.0244,-0.0060,58.8287,1.8372,0.6844,-0.0076,0.0006,0.0037,0.0627,-7.4744,37.619590,-122.375000,1900.43,58.82
1.5000,90.3275,0.0036,1900.4745,58.7700,0.7188,1.8361,0.0209,2.7263,-0.6920,0.9997,0.0003,0.0238,-0.0060,58.8157,1.8093,0.6926,-0.0088,0.0006,0.0035,0.0635,-7.3957,37.619601,-122.375000,1900.45,58.81
1.5200,91.5033,0.0038,1900.4933,58.7580,0.7261,1.8219,0.0222,2.6657,-0.6991,0.9997,0.0003,0.0233,-0.0061,58.8031,1.7895,0.7004,-0.0101,0.0006,0.0034,0.0642,-7.4205,37.619611,-122.375000,1900.47,58.80
1.5400,92.6788,0.0040,1900.5110,58.7459,0.7326,1.8152,0.0235,2.6123,-0.7053,0.9997,0.0003,0.0228,-0.0062,58.7907,1.7760,0.7077,-0.0112,0.0006,0.0030,0.0650,-7.4105,37.619622,-122.375000,1900.49,58.78
1.5600,93.8542,0.0041,1900.5278,58.7339,0.7382,1.8164,0.0249,2.5662,-0.7106,0.9997,0.0004,0.0224,-0.0062,58.7786,1.7698,0.7142,-0.0123,0.0006,0.0026,0.0657,-7.3863,37.619633,-122.375000,1900.51,58.77
1.5800,95.0293,0.0043,1900.5436,58.7220,0.7427,1.8236,0.0264,2.5276,-0.7150,0.9997,0.0004,0.0221,-0.0062,58.7667,1.7714,0.7197,-0.0133,0.0006,0.0022,0.0664,-7.4697,37.619643,-122.375000,1900.53,58.76
1.6000,96.2042,0.0045,1900.5585,58.7100,0.7463,1.8404,0.0279,2.4967,-0.7183,0.9997,0.0004,0.0218,-0.0063,58.7550,1.7787,0.7243,-0.0143,0.0006,0.0017,0.0671,-7.3705,37.619654,-122.375000,1900.54,58.75
1.6200,97.3788,0.0047,1900.5724,58.6978,0.7489,1.8659,0.0295,2.4736,-0.7207,0.9997,0.0004,0.0216,-0.0063,58.7436,1.7955,0.7279,-0.0152,0.0006,0.0013,0.0678,-7.3303,37.619664,-122.375000,1900.56,58.74
1.6400,98.5533,0.0049,1900.5852,58.6855,0.7504,1.9014,0.0311,2.4585,-0.7221,0.9997,0.0004,0.0215,-0.0063,58.7323,1.8207,0.7306,-0.0160,0.0005,0.0008,0.0685,-7.2243,37.619675,-122.375000,1900.57,58.73
1.6600,99.7275,0.0051,1900.5970,58.6730,0.7508,1.9463,0.0328,2.4514,-0.7223,0.9998,0.0004,0.0214,-0.0063,58.7211,1.8557,0.7322,-0.0169,0.0005,0.0004,0.0692,-7.1627,37.619685,-122.375000,1900.59,58.72
1.6800,100.9016,0.0053,1900.6078,58.6604,0.7502,1.9972,0.0344,2.4524,-0.7215,0.9998,0.0004,0.0214,-0.0063,58.7101,1.8999,0.7327,-0.0176,0.0005,-0.0002,0.0699,-7.2735,37.619696,-122.375000,1900.60,58.71
1.7000,102.0754,0.0054,1900.6176,58.6476,0.7486,2.0564,0.0361,2.4614,-0.7198,0.9997,0.0005,0.0215,-0.0063,58.6992,1.9499,0.7322,-0.0182,0.0005,-0.0006,0.0705,-7.2572,37.619706,-122.375000,1900.61,58.70
1.7200,103.2491,0.0057,1900.6264,58.6347,0.7464,2.1224,0.0379,2.4784,-0.7175,0.9997,0.0005,0.0216,-0.0063,58.6885,2.0082,0.7309,-0.0188,0.0005,-0.0009,0.0712,-7.3181,37.619717,-122.375000,1900.62,58.69
1.7400,104.4225,0.0059,1900.6342,58.6215,0.7435,2.1947,0.0396,2.5033,-0.7144,0.9997,0.0005,0.0218,-0.0062,58.6778,2.0731,0.7289,-0.0193,0.0005,-0.0012,0.0719,-7.4013,37.619728,-122.375000,1900.63,58.68
1.7600,105.5957,0.0061,1900.6411,58.6082,0.7395,2.2722,0.0414,2.5357,-0.7102,0.9997,0.0005,0.0221,-0.0062,58.6673,2.1440,0.7261,-0.0197,0.0005,-0.0016,0.0725,-7.5228,37.619738,-122.375000,1900.63,58.67
1.7800,106.7687,0.0063,1900.6471,58.5946,0.7341,2.3542,0.0432,2.5756,-0.7048,0.9997,0.0005,0.0225,-0.0062,58.6569,2.2202,0.7223,-0.0199,0.0005,-0.0022,0.0732,-7.6747,37.619749,-122.375000,1900.64,58.66
1.8000,107.9415,0.0065,1900.6523,58.5809,0.7276,2.4405,0.0450,2.6226,-0.6982,0.9997,0.0005,0.0229,-0.0061,58.6465,2.3007,0.7172,-0.0201,0.0005,-0.0027,0.0738,-7.8146,37.619759,-122.375000,1900.65,58.65
1.8200,109.1142,0.0067,1900.6568,58.5670,0.7200,2.5299,0.0469,2.6763,-0.6904,0.9997,0.0005,0.0234,-0.0060,58.6362,2.3856,0.7110,-0.0202,0.0005,-0.0033,0.0745,-8.0007,37.619770,-122.375000,1900.65,58.64
1.8400,110.2866,0.0070,1900.6607,58.5528,0.7114,2.6217,0.0487,2.7364,-0.6817,0.9997,0.0006,0.0239,-0.0060,58.6260,2.4735,0.7037,-0.0202,0.0004,-0.0038,0.0751,-8.2061,37.619780,-122.375000,1900.66,58.63
1.8600,111.4588,0.0072,1900.6639,58.5384,0.7018,2.7151,0.0506,2.8025,-0.6720,0.9997,0.0006,0.0245,-0.0059,58.6158,2.5637,0.6954,-0.0201,0.0004,-0.0042,0.0758,-8.4234,37.619791,-122.375000,1900.66,58.62
1.8800,112.6308,0.0075,1900.6667,58.5238,0.6912,2.8106,0.0526,2.8741,-0.6613,0.9997,0.0006,0.0251,-0.0058,58.6056,2.6555,0.6861,-0.0198,0.0004,-0.0046,0.0764,-8.5943,37.619801,-122.375000,1900.66,58.61
1.9000,113.8026,0.0077,1900.6690,58.5092,0.6798,2.9038,0.0545,2.9507,-0.6498,0.9997,0.0006,0.0257,-0.0057,58.5953,2.7495,0.6759,-0.0196,0.0004,-0.0050,0.0771,-8.9682,37.619812,-122.375000,1900.67,58.60
1.9200,114.9742,0.0080,1900.6711,58.4943,0.6676,2.9974,0.0565,3.0317,-0.6375,0.9996,0.0006,0.0265,-0.0056,58.5851,2.8412,0.6648,-0.0191,0.0004,-0.0054,0.0777,-9.1686,37.619822,-122.375000,1900.67,58.59
1.9400,116.1456,0.0082,1900.6730,58.4789,0.6549,3.0937,0.0584,3.1168,-0.6247,0.9996,0.0007,0.0272,-0.0055,58.5748,2.9334,0.6530,-0.0186,0.0004,-0.0057,0.0784,-9.2342,37.619833,-122.375000,1900.67,58.57
1.9600,117.3167,0.0085,1900.6748,58.4633,0.6416,3.1898,0.0604,3.2055,-0.6113,0.9996,0.0007,0.0280,-0.0053,58.5643,3.0283,0.6407,-0.0181,0.0004,-0.0059,0.0791,-9.4292,37.619843,-122.375000,1900.67,58.56
1.9800,118.4877,0.0088,1900.6764,58.4474,0.6276,3.2888,0.0623,3.2973,-0.5972,0.9996,0.0007,0.0288,-0.0052,58.5538,3.1230,0.6278,-0.0174,0.0003,-0.0062,0.0797,-9.4393,37.619854,-122.375000,1900.67,58.55
2.0000,119.6585,0.0090,1900.6779,58.4312,0.6131,3.3868,0.0643,3.3918,-0.5826,0.9995,0.0007,0.0296,-0.0051,58.5432,3.2206,0.6142,-0.0168,0.0003,-0.0065,0.0804,-9.6226,37.619864,-122.375000,1900.68,58.54
2.0200,120.8290,0.0093,1900.6794,58.4148,0.5982,3.4830,0.0663,3.4885,-0.5676,0.9995,0.0007,0.0304,-0.0050,58.5325,3.3173,0.6001,-0.0161,0.0003,-0.0067,0.0811,-9.8216,37.619875,-122.375000,1900.68,58.53
