Time,PosX,PosY,Alt,VelN,VelE,VelD,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,TAS,Alpha,Beta,Elevator,Aileron,Rudder,Throttle,AccZ,Lat,Lon,GPS_Alt,GPS_Spd
0.0000,1.1999,0.0000,1999.9992,59.9873,0.0000,0.0844,0.0060,0.0025,0.0000,1.0000,0.0001,0.0000,-0.0000,60.0000,0.0000,0.0000,-0.0000,0.0175,0.0000,0.0000,-5.6441,37.774900,-122.419400,2000.00,60.00
0.0200,2.3995,0.0000,1999.9967,59.9748,0.0001,0.1716,0.0221,0.0100,0.0000,1.0000,0.0002,0.0001,-0.0000,59.9874,0.0806,0.0000,-0.0016,0.0175,0.0000,0.0006,-5.7856,37.774911,-122.419400,2000.00,59.99
0.0400,3.5989,0.0000,1999.9927,59.9624,0.0003,0.2614,0.0464,0.0226,0.0000,1.0000,0.0004,0.0002,-0.0000,59.9750,0.1639,0.0001,-0.0023,0.0175,0.0000,0.0013,-5.9136,37.774922,-122.419400,2000.00,59.97
0.0600,4.7980,0.0000,1999.9873,59.9500,0.0007,0.3535,0.0770,0.0403,0.0000,1.0000,0.0007,0.0004,-0.0000,59.9629,0.2497,0.0003,-0.0029,0.0174,0.0000,0.0019,-6.0565,37.774932,-122.419400,1999.99,59.96
0.0800,5.9969,0.0000,1999.9803,59.9376,0.0013,0.4477,0.1127,0.0629,0.0000,1.0000,0.0010,0.0005,-0.0000,59.9510,0.3378,0.0007,-0.0034,0.0174,0.0000,0.0025,-6.2041,37.774943,-122.419400,1999.99,59.95
0.1000,7.1955,0.0000,1999.9720,59.9253,0.0021,0.5439,0.1522,0.0903,0.0001,1.0000,0.0013,0.0008,-0.0000,59.9393,0.4280,0.0012,-0.0039,0.0173,0.0000,0.0031,-6.3562,37.774954,-122.419400,1999.98,59.94
0.1200,8.3939,0.0000,1999.9624,59.9130,0.0032,0.6417,0.1949,0.1224,0.0002,1.0000,0.0017,0.0011,-0.0000,59.9278,0.5200,0.0020,-0.0043,0.0173,0.0000,0.0036,-6.5122,37.774965,-122.419400,1999.97,59.93
0.1400,9.5921,0.0001,1999.9515,59.9006,0.0045,0.7410,0.2400,0.1588,0.0003,1.0000,0.0021,0.0014,-0.0000,59.9164,0.6137,0.0030,-0.0046,0.0173,0.0000,0.0042,-6.6719,37.774975,-122.419400,1999.96,59.91
0.1600,10.7900,0.0001,1999.9394,59.8883,0.0061,0.8413,0.2871,0.1995,0.0004,1.0000,0.0025,0.0017,-0.0000,59.9052,0.7087,0.0043,-0.0049,0.0173,0.0000,0.0048,-6.8346,37.774986,-122.419400,1999.95,59.90
0.1800,11.9877,0.0002,1999.9262,59.8758,0.0079,0.9424,0.3356,0.2441,0.0006,1.0000,0.0029,0.0021,-0.0000,59.8942,0.8048,0.0058,-0.0051,0.0172,0.0000,0.0053,-6.9999,37.774997,-122.419400,1999.94,59.89
0.2000,13.1852,0.0002,1999.9119,59.8633,0.0101,1.0441,0.3854,0.2925,0.0009,1.0000,0.0034,0.0026,-0.0000,59.8832,0.9017,0.0076,-0.0053,0.0172,0.0000,0.0059,-7.1672,37.775008,-122.419400,1999.93,59.88
0.2200,14.3824,0.0003,1999.8967,59.8507,0.0125,1.1459,0.4360,0.3443,0.0012,1.0000,0.0038,0.0030,-0.0000,59.8724,0.9992,0.0096,-0.0053,0.0172,0.0000,0.0065,-7.3361,37.775018,-122.419400,1999.91,59.87
0.2400,15.5795,0.0004,1999.8805,59.8380,0.0152,1.2477,0.4874,0.3993,0.0016,1.0000,0.0043,0.0035,-0.0000,59.8617,1.0969,0.0120,-0.0054,0.0172,0.0000,0.0070,-7.5060,37.775029,-122.419400,1999.90,59.86
0.2600,16.7762,0.0006,1999.8635,59.8253,0.0182,1.3489,0.5394,0.4572,0.0021,1.0000,0.0047,0.0040,-0.0000,59.8510,1.1945,0.0146,-0.0053,0.0172,0.0000,0.0076,-7.6763,37.775040,-122.419400,1999.88,59.85
0.2800,17.9728,0.0007,1999.8456,59.8124,0.0214,1.4495,0.5918,0.5176,0.0027,1.0000,0.0052,0.0045,-0.0000,59.8405,1.2917,0.0174,-0.0052,0.0172,0.0000,0.0081,-7.8464,37.775051,-122.419400,1999.86,59.83
0.3000,19.1692,0.0009,1999.8271,59.7994,0.0249,1.5490,0.6445,0.5802,0.0033,1.0000,0.0056,0.0051,0.0000,59.8299,1.3882,0.0205,-0.0051,0.0172,0.0000,0.0086,-8.0158,37.775061,-122.419400,1999.85,59.82
0.3200,20.3653,0.0012,1999.8079,59.7863,0.0286,1.6471,0.6975,0.6448,0.0041,1.0000,0.0061,0.0056,0.0000,59.8195,1.4838,0.0238,-0.0049,0.0172,-0.0000,0.0092,-8.1840,37.775072,-122.419400,1999.83,59.81
0.3400,21.5612,0.0015,1999.7882,59.7732,0.0326,1.7435,0.7507,0.7109,0.0050,1.0000,0.0066,0.0062,0.0000,59.8090,1.5780,0.0274,-0.0047,0.0172,-0.0000,0.0097,-8.3502,37.775083,-122.419400,1999.81,59.80
0.3600,22.7569,0.0018,1999.7679,59.7599,0.0368,1.8379,0.8041,0.7783,0.0061,1.0000,0.0070,0.0068,0.0000,59.7986,1.6707,0.0312,-0.0044,0.0172,-0.0000,0.0103,-8.5141,37.775094,-122.419400,1999.79,59.79
0.3800,23.9524,0.0022,1999.7471,59.7466,0.0413,1.9300,0.8576,0.8465,0.0072,0.9999,0.0075,0.0074,0.0000,59.7882,1.7615,0.0353,-0.0041,0.0171,-0.0001,0.0108,-8.6750,37.775104,-122.419400,1999.77,59.78
0.4000,25.1477,0.0026,1999.7260,59.7332,0.0459,2.0196,0.9111,0.9153,0.0085,0.9999,0.0080,0.0080,0.0000,59.7778,1.8502,0.0395,-0.0037,0.0171,-0.0001,0.0114,-8.8323,37.775115,-122.419400,1999.75,59.77
0.4200,26.3427,0.0031,1999.7045,59.7198,0.0507,2.1063,0.9647,0.9844,0.0099,0.9999,0.0084,0.0086,0.0000,59.7674,1.9364,0.0440,-0.0034,0.0171,-0.0001,0.0119,-8.9857,37.775126,-122.419400,1999.73,59.76
0.4400,27.5375,0.0036,1999.6828,59.7063,0.0558,2.1900,1.0184,1.0533,0.0115,0.9999,0.0089,0.0092,0.0000,59.7569,2.0200,0.0487,-0.0029,0.0171,-0.0001,0.0124,-9.1346,37.775137,-122.419400,1999.70,59.75
0.4600,28.7322,0.0042,1999.6608,59.6927,0.0610,2.2703,1.0721,1.1217,0.0132,0.9999,0.0094,0.0098,0.0000,59.7464,2.1006,0.0535,-0.0025,0.0171,-0.0002,0.0130,-9.2785,37.775147,-122.419400,1999.68,59.74
0.4800,29.9266,0.0049,1999.6387,59.6792,0.0663,2.3471,1.1258,1.1894,0.0150,0.9999,0.0098,0.0104,0.0000,59.7359,2.1781,0.0585,-0.0021,0.0171,-0.0002,0.0135,-9.4170,37.775158,-122.419400,1999.66,59.73
0.5000,31.1208,0.0057,1999.6165,59.6657,0.0718,2.4202,1.1795,1.2561,0.0170,0.9999,0.0103,0.0110,0.0000,59.7254,2.2522,0.0636,-0.0016,0.0171,-0.0003,0.0141,-9.5497,37.775169,-122.419400,1999.64,59.72
0.5200,32.3147,0.0065,1999.5942,59.6522,0.0775,2.4894,1.2332,1.3213,0.0191,0.9999,0.0108,0.0115,0.0000,59.7148,2.3228,0.0689,-0.0011,0.0171,-0.0003,0.0147,-9.6762,37.775180,-122.419400,1999.62,59.70
0.5400,33.5085,0.0074,1999.5720,59.6388,0.0833,2.5544,1.2869,1.3849,0.0214,0.9999,0.0112,0.0121,0.0001,59.7042,2.3896,0.0744,-0.0006,0.0171,-0.0004,0.0152,-9.7961,37.775190,-122.419400,1999.59,59.69
0.5600,34.7021,0.0084,1999.5497,59.6254,0.0891,2.6153,1.3406,1.4465,0.0238,0.9999,0.0117,0.0126,0.0001,59.6935,2.4526,0.0799,-0.0001,0.0171,-0.0004,0.0158,-9.9091,37.775201,-122.419400,1999.57,59.68
0.5800,35.8954,0.0095,1999.5275,59.6121,0.0951,2.6717,1.3943,1.5060,0.0264,0.9998,0.0122,0.0131,0.0001,59.6828,2.5115,0.0856,0.0004,0.0171,-0.0005,0.0163,-10.0149,37.775212,-122.419400,1999.55,59.67
0.6000,37.0885,0.0107,1999.5055,59.5989,0.1011,2.7237,1.4479,1.5630,0.0291,0.9998,0.0126,0.0136,0.0001,59.6720,2.5662,0.0913,0.0009,0.0171,-0.0005,0.0169,-10.1134,37.775222,-122.419400,1999.53,59.66
0.6200,38.2815,0.0120,1999.4836,59.5858,0.1072,2.7712,1.5016,1.6173,0.0319,0.9998,0.0131,0.0141,0.0001,59.6612,2.6167,0.0971,0.0014,0.0170,-0.0006,0.0175,-10.2042,37.775233,-122.419400,1999.51,59.65
0.6400,39.4742,0.0134,1999.4619,59.5728,0.1134,2.8141,1.5552,1.6687,0.0349,0.9998,0.0136,0.0146,0.0001,59.6503,2.6628,0.1030,0.0019,0.0170,-0.0007,0.0181,-10.2872,37.775244,-122.419400,1999.48,59.64
0.6600,40.6666,0.0150,1999.4404,59.5600,0.1196,2.8523,1.6088,1.7171,0.0380,0.9998,0.0140,0.0150,0.0001,59.6394,2.7045,0.1089,0.0024,0.0170,-0.0008,0.0187,-10.3624,37.775255,-122.419400,1999.46,59.63
0.6800,41.8589,0.0166,1999.4192,59.5473,0.1258,2.8859,1.6624,1.7622,0.0413,0.9998,0.0145,0.0154,0.0001,59.6284,2.7418,0.1149,0.0028,0.0170,-0.0008,0.0192,-10.4295,37.775265,-122.419400,1999.44,59.62
0.7000,43.0510,0.0184,1999.3982,59.5348,0.1320,2.9149,1.7159,1.8040,0.0447,0.9998,0.0150,0.0157,0.0002,59.6173,2.7746,0.1209,0.0033,0.0170,-0.0009,0.0198,-10.4885,37.775276,-122.419400,1999.42,59.61
0.7200,44.2428,0.0202,1999.3775,59.5225,0.1383,2.9392,1.7694,1.8422,0.0482,0.9998,0.0154,0.0161,0.0002,59.6063,2.8030,0.1269,0.0037,0.0170,-0.0010,0.0204,-10.5395,37.775287,-122.419400,1999.40,59.60
0.7400,45.4344,0.0223,1999.3571,59.5103,0.1445,2.9590,1.8229,1.8768,0.0519,0.9997,0.0159,0.0164,0.0002,59.5952,2.8269,0.1329,0.0041,0.0170,-0.0011,0.0210,-10.5824,37.775297,-122.419400,1999.38,59.59
0.7600,46.6258,0.0244,1999.3370,59.4984,0.1507,2.9743,1.8764,1.9076,0.0556,0.9997,0.0164,0.0167,0.0002,59.5840,2.8465,0.1390,0.0045,0.0170,-0.0012,0.0216,-10.6173,37.775308,-122.419400,1999.36,59.58
0.7800,47.8170,0.0267,1999.3173,59.4866,0.1569,2.9851,1.9298,1.9347,0.0595,0.9997,0.0168,0.0169,0.0002,59.5728,2.8618,0.1450,0.0049,0.0170,-0.0013,0.0222,-10.6443,37.775319,-122.419400,1999.34,59.56
0.8000,49.0079,0.0291,1999.2979,59.4750,0.1630,2.9917,1.9832,1.9580,0.0635,0.9997,0.0173,0.0171,0.0003,59.5616,2.8728,0.1509,0.0052,0.0170,-0.0014,0.0228,-10.6636,37.775330,-122.419400,1999.32,59.55
0.8200,50.1987,0.0317,1999.2788,59.4636,0.1691,2.9942,2.0366,1.9774,0.0677,0.9997,0.0178,0.0173,0.0003,59.5504,2.8797,0.1569,0.0055,0.0170,-0.0015,0.0234,-10.6753,37.775340,-122.419400,1999.30,59.54
0.8400,51.3892,0.0345,1999.2601,59.4525,0.1752,2.9926,2.0899,1.9930,0.0719,0.9997,0.0182,0.0174,0.0003,59.5392,2.8826,0.1628,0.0057,0.0170,-0.0016,0.0240,-10.6796,37.775351,-122.419400,1999.28,59.53
0.8600,52.5795,0.0373,1999.2417,59.4415,0.1811,2.9872,2.1433,2.0047,0.0762,0.9997,0.0187,0.0175,0.0003,59.5280,2.8816,0.1686,0.0060,0.0169,-0.0017,0.0246,-10.6767,37.775362,-122.419400,1999.26,59.52
0.8800,53.7696,0.0404,1999.2237,59.4307,0.1870,2.9780,2.1965,2.0126,0.0807,0.9997,0.0192,0.0176,0.0004,59.5168,2.8769,0.1744,0.0061,0.0169,-0.0018,0.0253,-10.6669,37.775372,-122.419400,1999.24,59.51
0.9000,54.9594,0.0436,1999.2060,59.4201,0.1928,2.9654,2.2498,2.0168,0.0852,0.9997,0.0196,0.0176,0.0004,59.5055,2.8687,0.1801,0.0063,0.0169,-0.0019,0.0259,-10.6506,37.775383,-122.419400,1999.22,59.50
0.9200,56.1491,0.0470,1999.1886,59.4097,0.1985,2.9495,2.3030,2.0173,0.0899,0.9996,0.0201,0.0176,0.0004,59.4943,2.8570,0.1857,0.0064,0.0169,-0.0020,0.0265,-10.6280,37.775394,-122.419400,1999.21,59.49
0.9400,57.3385,0.0505,1999.1715,59.3994,0.2042,2.9306,2.3562,2.0143,0.0947,0.9996,0.0205,0.0176,0.0005,59.4832,2.8423,0.1912,0.0065,0.0169,-0.0021,0.0271,-10.5994,37.775404,-122.419399,1999.19,59.48
0.9600,58.5277,0.0543,1999.1547,59.3893,0.2097,2.9088,2.4094,2.0078,0.0995,0.9996,0.0210,0.0175,0.0005,59.4720,2.8245,0.1967,0.0065,0.0169,-0.0022,0.0277,-10.5653,37.775415,-122.419399,1999.17,59.47
0.9800,59.7167,0.0582,1999.1382,59.3794,0.2151,2.8844,2.4625,1.9979,0.1045,0.9996,0.0215,0.0175,0.0005,59.4609,2.8040,0.2021,0.0065,0.0169,-0.0023,0.0283,-10.5260,37.775426,-122.419399,1999.15,59.46
1.0000,60.9055,0.0622,1999.1219,59.3697,0.2205,2.8576,2.5156,1.9849,0.1096,0.9996,0.0219,0.0173,0.0006,59.4498,2.7810,0.2073,0.0065,0.0169,-0.0024,0.0289,-10.4819,37.775436,-122.419399,1999.14,59.44
1.0200,62.0940,0.0665,1999.1059,59.3601,0.2257,2.8288,2.5686,1.9689,0.1148,0.9996,0.0224,0.0172,0.0006,59.4388,2.7557,0.2125,0.0064,0.0169,-0.0026,0.0295,-10.4334,37.775447,-122.419399,1999.12,59.43
1.0400,63.2824,0.0710,1999.0901,59.3506,0.2308,2.7981,2.6216,1.9501,0.1201,0.9996,0.0229,0.0170,0.0007,59.4278,2.7283,0.2176,0.0063,0.0169,-0.0027,0.0301,-10.3810,37.775458,-122.419399,1999.11,59.42
1.0600,64.4705,0.0756,1999.0745,59.3412,0.2358,2.7657,2.6746,1.9285,0.1255,0.9996,0.0233,0.0168,0.0007,59.4169,2.6992,0.2225,0.0062,0.0169,-0.0028,0.0307,-10.3251,37.775468,-122.419399,1999.09,59.41
1.0800,65.6584,0.0804,1999.0591,59.3320,0.2406,2.7321,2.7275,1.9045,0.1310,0.9996,0.0238,0.0166,0.0007,59.4061,2.6685,0.2274,0.0060,0.0168,-0.0029,0.0313,-10.2662,37.775479,-122.419399,1999.07,59.40
1.1000,66.8461,0.0854,1999.0438,59.3229,0.2454,2.6974,2.7804,1.8783,0.1367,0.9996,0.0242,0.0164,0.0008,59.3953,2.6365,0.2321,0.0058,0.0168,-0.0030,0.0319,-10.2046,37.775490,-122.419399,1999.06,59.39
1.1200,68.0336,0.0907,1999.0287,59.3138,0.2501,2.6618,2.8333,1.8500,0.1425,0.9996,0.0247,0.0162,0.0008,59.3847,2.6034,0.2368,0.0055,0.0168,-0.0031,0.0325,-10.1410,37.775500,-122.419399,1999.04,59.38
1.1400,69.2208,0.0961,1999.0136,59.3049,0.2546,2.6257,2.8861,1.8199,0.1484,0.9996,0.0252,0.0159,0.0009,59.3741,2.5695,0.2413,0.0053,0.0168,-0.0032,0.0331,-10.0756,37.775511,-122.419399,1999.03,59.37
1.1600,70.4079,0.1017,1998.9986,59.2961,0.2590,2.5893,2.9389,1.7882,0.1544,0.9995,0.0256,0.0156,0.0009,59.3636,2.5351,0.2457,0.0050,0.0168,-0.0034,0.0337,-10.0090,37.775522,-122.419399,1999.01,59.36
1.1800,71.5947,0.1075,1998.9837,59.2873,0.2634,2.5529,2.9917,1.7551,0.1606,0.9995,0.0261,0.0153,0.0010,59.3531,2.5004,0.2501,0.0046,0.0168,-0.0035,0.0343,-9.9417,37.775532,-122.419399,1999.00,59.35
1.2000,72.7814,0.1135,1998.9688,59.2786,0.2676,2.5167,3.0444,1.7209,0.1670,0.9995,0.0265,0.0151,0.0011,59.3428,2.4656,0.2543,0.0043,0.0168,-0.0036,0.0349,-9.8740,37.775543,-122.419399,1998.98,59.34
1.2200,73.9678,0.1198,1998.9539,59.2700,0.2717,2.4809,3.0971,1.6858,0.1735,0.9995,0.0270,0.0147,0.0011,59.3326,2.4310,0.2584,0.0039,0.0168,-0.0037,0.0355,-9.8065,37.775554,-122.419399,1998.97,59.33
1.2400,75.1541,0.1262,1998.9389,59.2614,0.2757,2.4457,3.1497,1.6500,0.1802,0.9995,0.0275,0.0144,0.0012,59.3225,2.3968,0.2624,0.0035,0.0168,-0.0038,0.0360,-9.7395,37.775564,-122.419399,1998.95,59.32
1.2600,76.3401,0.1329,1998.9239,59.2529,0.2797,2.4115,3.2023,1.6139,0.1870,0.9995,0.0279,0.0141,0.0012,59.3125,2.3633,0.2664,0.0031,0.0167,-0.0039,0.0366,-9.6734,37.775575,-122.419399,1998.94,59.31
1.2800,77.5259,0.1397,1998.9087,59.2444,0.2835,2.3784,3.2548,1.5775,0.1941,0.9995,0.0284,0.0138,0.0013,59.3026,2.3306,0.2702,0.0027,0.0167,-0.0040,0.0372,-9.6087,37.775586,-122.419398,1998.92,59.30
1.3000,78.7116,0.1468,1998.8935,59.2360,0.2873,2.3466,3.3074,1.5412,0.2013,0.9995,0.0288,0.0135,0.0014,59.2928,2.2989,0.2740,0.0022,0.0167,-0.0041,0.0377,-9.5457,37.775596,-122.419398,1998.91,59.29
1.3200,79.8970,0.1541,1998.8781,59.2276,0.2910,2.3162,3.3598,1.5052,0.2087,0.9995,0.0293,0.0132,0.0014,59.2832,2.2685,0.2776,0.0018,0.0167,-0.0042,0.0383,-9.4848,37.775607,-122.419398,1998.89,59.28
1.3400,81.0823,0.1616,1998.8626,59.2193,0.2946,2.2876,3.4123,1.4696,0.2164,0.9995,0.0297,0.0129,0.0015,59.2736,2.2395,0.2812,0.0013,0.0167,-0.0043,0.0388,-9.4263,37.775618,-122.419398,1998.88,59.27
1.3600,82.2673,0.1694,1998.8468,59.2110,0.2981,2.2607,3.4647,1.4348,0.2243,0.9995,0.0302,0.0126,0.0016,59.2642,2.2122,0.2848,0.0008,0.0167,-0.0044,0.0394,-9.3706,37.775628,-122.419398,1998.86,59.26
1.3800,83.4522,0.1774,1998.8309,59.2027,0.3016,2.2359,3.5170,1.4009,0.2324,0.9995,0.0307,0.0123,0.0017,59.2549,2.1866,0.2883,0.0003,0.0167,-0.0045,0.0399,-9.3180,37.775639,-122.419398,1998.85,59.25
1.4000,84.6369,0.1856,1998.8148,59.1944,0.3050,2.2132,3.5693,1.3681,0.2408,0.9994,0.0311,0.0120,0.0017,59.2457,2.1629,0.2917,-0.0001,0.0167,-0.0046,0.0404,-9.2687,37.775650,-122.419398,1998.83,59.24
1.4200,85.8214,0.1940,1998.7984,59.1862,0.3084,2.1927,3.6216,1.3366,0.2494,0.9994,0.0316,0.0117,0.0018,59.2366,2.1412,0.2950,-0.0006,0.0167,-0.0047,0.0410,-9.2230,37.775660,-122.419398,1998.81,59.23
1.4400,87.0057,0.2026,1998.7817,59.1780,0.3117,2.1746,3.6738,1.3066,0.2583,0.9994,0.0320,0.0115,0.0019,59.2276,2.1217,0.2983,-0.0011,0.0166,-0.0048,0.0415,-9.1811,37.775671,-122.419398,1998.80,59.22
1.4600,88.1898,0.2115,1998.7647,59.1698,0.3150,2.1589,3.7260,1.2782,0.2674,0.9994,0.0325,0.0112,0.0020,59.2187,2.1045,0.3016,-0.0016,0.0166,-0.0049,0.0420,-9.1433,37.775682,-122.419398,1998.78,59.21
1.4800,89.3738,0.2207,1998.7475,59.1616,0.3183,2.1457,3.7781,1.2517,0.2769,0.9994,0.0329,0.0110,0.0021,59.2100,2.0896,0.3048,-0.0020,0.0166,-0.0050,0.0425,-9.1096,37.775692,-122.419398,1998.76,59.20
1.5000,90.5576,0.2300,1998.7300,59.1535,0.3215,2.1351,3.8302,1.2271,0.2866,0.9994,0.0334,0.0108,0.0021,59.2014,2.0771,0.3080,-0.0025,0.0166,-0.0050,0.0431,-9.0803,37.775703,-122.419397,1998.75,59.19
1.5200,91.7412,0.2396,1998.7121,59.1453,0.3248,2.1271,3.8823,1.2045,0.2966,0.9994,0.0338,0.0106,0.0022,59.1929,2.0671,0.3112,-0.0029,0.0166,-0.0051,0.0436,-9.0554,37.775713,-122.419397,1998.73,59.19
1.5400,92.9246,0.2495,1998.6940,59.1372,0.3280,2.1217,3.9343,1.1842,0.3069,0.9994,0.0343,0.0104,0.0023,59.1844,2.0597,0.3144,-0.0033,0.0166,-0.0052,0.0441,-9.0351,37.775724,-122.419397,1998.71,59.18
1.5600,94.1078,0.2596,1998.6755,59.1290,0.3312,2.1190,3.9863,1.1662,0.3176,0.9993,0.0347,0.0103,0.0024,59.1761,2.0547,0.3176,-0.0037,0.0166,-0.0053,0.0446,-9.0194,37.775735,-122.419397,1998.69,59.17
1.5800,95.2909,0.2699,1998.6566,59.1209,0.3344,2.1189,4.0382,1.1505,0.3286,0.9993,0.0352,0.0101,0.0025,59.1679,2.0524,0.3207,-0.0041,0.0166,-0.0054,0.0451,-9.0083,37.775745,-122.419397,1998.68,59.16
1.6000,96.4738,0.2805,1998.6375,59.1128,0.3376,2.1214,4.0901,1.1373,0.3399,0.9993,0.0357,0.0100,0.0026,59.1598,2.0526,0.3239,-0.0045,0.0165,-0.0054,0.0455,-9.0020,37.775756,-122.419397,1998.66,59.15
1.6200,97.6566,0.2914,1998.6180,59.1047,0.3408,2.1265,4.1419,1.1265,0.3515,0.9993,0.0361,0.0099,0.0027,59.1518,2.0553,0.3270,-0.0048,0.0165,-0.0055,0.0460,-9.0002,37.775767,-122.419397,1998.64,59.14
1.6400,98.8392,0.3025,1998.5981,59.0965,0.3441,2.1342,4.1937,1.1184,0.3635,0.9993,0.0366,0.0099,0.0028,59.1439,2.0606,0.3302,-0.0052,0.0165,-0.0056,0.0465,-9.0031,37.775777,-122.419397,1998.62,59.14
1.6600,100.0216,0.3139,1998.5780,59.0884,0.3473,2.1444,4.2454,1.1128,0.3758,0.9993,0.0370,0.0098,0.0029,59.1361,2.0683,0.3334,-0.0055,0.0165,-0.0057,0.0470,-9.0105,37.775788,-122.419397,1998.60,59.13
1.6800,101.2038,0.3255,1998.5575,59.0803,0.3506,2.1569,4.2972,1.1098,0.3884,0.9992,0.0375,0.0098,0.0030,59.1283,2.0784,0.3366,-0.0058,0.0165,-0.0057,0.0475,-9.0223,37.775799,-122.419396,1998.58,59.12
1.7000,102.3859,0.3374,1998.5367,59.0721,0.3540,2.1718,4.3488,1.1094,0.4014,0.9992,0.0379,0.0098,0.0031,59.1207,2.0909,0.3398,-0.0060,0.0165,-0.0058,0.0479,-9.0385,37.775809,-122.419396,1998.56,59.11
1.7200,103.5679,0.3496,1998.5156,59.0639,0.3573,2.1889,4.4005,1.1116,0.4148,0.9992,0.0384,0.0098,0.0032,59.1131,2.1056,0.3431,-0.0062,0.0165,-0.0059,0.0484,-9.0588,37.775820,-122.419396,1998.54,59.10
1.7400,104.7496,0.3621,1998.4941,59.0557,0.3607,2.2081,4.4520,1.1163,0.4285,0.9992,0.0388,0.0099,0.0034,59.1055,2.1224,0.3464,-0.0064,0.0165,-0.0059,0.0489,-9.0832,37.775830,-122.419396,1998.52,59.10
1.7600,105.9313,0.3748,1998.4724,59.0475,0.3642,2.2293,4.5036,1.1235,0.4426,0.9992,0.0393,0.0099,0.0035,59.0981,2.1413,0.3497,-0.0066,0.0164,-0.0060,0.0493,-9.1114,37.775841,-122.419396,1998.49,59.09
1.7800,107.1127,0.3878,1998.4504,59.0392,0.3676,2.2524,4.5551,1.1332,0.4570,0.9992,0.0397,0.0100,0.0036,59.0907,2.1622,0.3531,-0.0068,0.0164,-0.0061,0.0498,-9.1433,37.775852,-122.419396,1998.47,59.08
1.8000,108.2940,0.4011,1998.4282,59.0310,0.3712,2.2772,4.6066,1.1452,0.4717,0.9991,0.0401,0.0102,0.0037,59.0833,2.1848,0.3565,-0.0069,0.0164,-0.0061,0.0502,-9.1787,37.775862,-122.419396,1998.45,59.07
1.8200,109.4752,0.4148,1998.4057,59.0226,0.3747,2.3036,4.6580,1.1596,0.4868,0.9991,0.0406,0.0103,0.0038,59.0760,2.2092,0.3600,-0.0070,0.0164,-0.0062,0.0507,-9.2172,37.775873,-122.419395,1998.43,59.07
1.8400,110.6562,0.4287,1998.3829,59.0143,0.3784,2.3314,4.7094,1.1762,0.5022,0.9991,0.0410,0.0104,0.0040,59.0688,2.2350,0.3635,-0.0070,0.0164,-0.0063,0.0512,-9.2587,37.775883,-122.419395,1998.41,59.06
1.8600,111.8370,0.4429,1998.3600,59.0059,0.3821,2.3605,4.7607,1.1949,0.5180,0.9991,0.0415,0.0106,0.0041,59.0616,2.2623,0.3671,-0.0071,0.0164,-0.0063,0.0516,-9.3029,37.775894,-122.419395,1998.38,59.05
1.8800,113.0177,0.4574,1998.3368,58.9975,0.3858,2.3906,4.8120,1.2155,0.5341,0.9991,0.0419,0.0108,0.0042,59.0544,2.2908,0.3707,-0.0071,0.0164,-0.0064,0.0521,-9.3495,37.775905,-122.419395,1998.36,59.04
1.9000,114.1983,0.4723,1998.3135,58.9891,0.3896,2.4218,4.8633,1.2381,0.5505,0.9990,0.0424,0.0110,0.0043,59.0472,2.3204,0.3744,-0.0070,0.0163,-0.0065,0.0525,-9.3983,37.775915,-122.419395,1998.34,59.04
1.9200,115.3787,0.4874,1998.2900,58.9807,0.3934,2.4537,4.9145,1.2624,0.5673,0.9990,0.0428,0.0112,0.0045,59.0401,2.3509,0.3781,-0.0070,0.0163,-0.0065,0.0530,-9.4490,37.775926,-122.419395,1998.31,59.03
1.9400,116.5589,0.5029,1998.2663,58.9722,0.3973,2.4862,4.9657,1.2883,0.5843,0.9990,0.0433,0.0115,0.0046,59.0330,2.3822,0.3819,-0.0069,0.0163,-0.0066,0.0534,-9.5012,37.775936,-122.419394,1998.29,59.02
1.9600,117.7390,0.5187,1998.2426,58.9637,0.4013,2.5192,5.0169,1.3157,0.6016,0.9990,0.0437,0.0117,0.0047,59.0259,2.4141,0.3857,-0.0068,0.0163,-0.0067,0.0539,-9.5547,37.775947,-122.419394,1998.27,59.01
1.9800,118.9190,0.5349,1998.2187,58.9551,0.4053,2.5524,5.0680,1.3444,0.6193,0.9989,0.0441,0.0120,0.0049,59.0188,2.4465,0.3896,-0.0067,0.0163,-0.0067,0.0543,-9.6093,37.775958,-122.419394,1998.24,59.01
2.0000,120.0988,0.5514,1998.1948,58.9465,0.4094,2.5858,5.1191,1.3743,0.6372,0.9989,0.0446,0.0122,0.0050,59.0117,2.4791,0.3935,-0.0065,0.0163,-0.0068,0.0548,-9.6645,37.775968,-122.419394,1998.22,59.00
2.0200,121.2785,0.5682,1998.1709,58.9380,0.4135,2.6191,5.1701,1.4052,0.6554,0.9989,0.0450,0.0125,0.0052,59.0047,2.5118,0.3975,-0.0064,0.0162,-0.0069,0.0552,-9.7201,37.775979,-122.419394,1998.19,58.99
2.0400,122.4580,0.5854,1998.1469,58.9294,0.4176,2.6521,5.2211,1.4369,0.6738,0.9989,0.0455,0.0128,0.0053,58.9976,2.5444,0.4016,-0.0062,0.0162,-0.0070,0.0557,-9.7758,37.775989,-122.419394,1998.17,58.99
