Time,PosX,PosY,Alt,VelN,VelE,VelD,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,TAS,Alpha,Beta,Elevator,Aileron,Rudder,Throttle,AccZ,Lat,Lon,GPS_Alt,GPS_Spd
0.0000,1.5000,0.0000,2999.9995,149.9968,0.0000,0.0977,0.0000,-0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,-0.0000,0.000000,0.000000,0.00,0.00
0.0100,2.9999,0.0000,2999.9980,149.9936,0.0000,0.1945,0.0000,-0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9968,0.0373,0.0000,0.0000,0.0000,0.0000,0.6000,-0.0803,0.000000,0.000000,0.00,0.00
0.0200,4.4999,0.0000,2999.9956,149.9904,0.0000,0.2905,0.0000,-0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9937,0.0743,0.0000,0.0000,0.0000,0.0000,0.6000,-0.1598,0.000000,0.000000,0.00,0.00
0.0300,5.9997,0.0000,2999.9922,149.9872,0.0000,0.3858,0.0000,-0.0001,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9907,0.1110,0.0000,0.0000,0.0000,0.0000,0.6000,-0.2388,0.000000,0.000000,0.00,0.00
0.0400,7.4996,0.0000,2999.9879,149.9840,0.0000,0.4801,0.0000,-0.0001,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9877,0.1474,0.0000,0.0000,0.0000,0.0000,0.6000,-0.3170,0.000000,0.000000,0.00,0.00
0.0500,8.9994,0.0000,2999.9826,149.9808,0.0000,0.5737,0.0000,-0.0002,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9847,0.1834,0.0000,0.0000,0.0000,0.0000,0.6000,-0.3945,0.000000,0.000000,0.00,0.00
0.0600,10.4992,0.0000,2999.9764,149.9776,0.0000,0.6664,0.0000,-0.0003,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9819,0.2192,0.0000,0.0000,0.0000,0.0000,0.6000,-0.4714,0.000000,0.000000,0.00,0.00
0.0700,11.9990,0.0000,2999.9693,149.9744,0.0000,0.7583,0.0000,-0.0004,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9790,0.2546,0.0000,0.0000,0.0000,0.0000,0.6000,-0.5476,0.000000,0.000000,0.00,0.00
0.0800,13.4987,0.0000,2999.9612,149.9712,0.0000,0.8493,0.0000,-0.0006,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9763,0.2897,0.0000,0.0000,0.0000,0.0000,0.6000,-0.6230,0.000000,0.000000,0.00,0.00
0.0900,14.9984,0.0000,2999.9523,149.9680,0.0000,0.9394,0.0000,-0.0008,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9736,0.3245,0.0000,0.0000,0.0000,0.0000,0.6000,-0.6978,0.000000,0.000000,0.00,0.00
0.1000,16.4981,0.0000,2999.9424,149.9648,0.0000,1.0287,0.0000,-0.0010,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9709,0.3589,0.0000,0.0000,0.0000,0.0000,0.6000,-0.7719,0.000000,0.000000,0.00,0.00
0.1100,17.9977,0.0000,2999.9317,149.9617,0.0000,1.1172,0.0000,-0.0014,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9684,0.3930,0.0000,0.0000,0.0000,0.0000,0.6000,-0.8453,0.000000,0.000000,0.00,0.00
0.1200,19.4973,0.0000,2999.9200,149.9585,0.0000,1.2048,0.0000,-0.0017,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9658,0.4268,0.0000,0.0000,0.0000,0.0000,0.6000,-0.9179,0.000000,0.000000,0.00,0.00
0.1300,20.9969,0.0000,2999.9075,149.9553,0.0000,1.2915,0.0000,-0.0021,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9633,0.4603,0.0000,0.0000,0.0000,0.0000,0.6000,-0.9899,0.000000,0.000000,0.00,0.00
0.1400,22.4964,0.0000,2999.8941,149.9522,0.0000,1.3773,0.0000,-0.0026,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9609,0.4934,0.0000,0.0000,0.0000,0.0000,0.6000,-1.0611,0.000000,0.000000,0.00,0.00
0.1500,23.9959,0.0000,2999.8798,149.9491,0.0000,1.4623,0.0000,-0.0032,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9585,0.5263,0.0000,0.0000,0.0000,0.0000,0.6000,-1.1316,0.000000,0.000000,0.00,0.00
0.1600,25.4954,0.0000,2999.8647,149.9459,0.0000,1.5464,0.0000,-0.0038,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9562,0.5587,0.0000,0.0000,0.0000,0.0000,0.6000,-1.2014,0.000000,0.000000,0.00,0.00
0.1700,26.9948,0.0000,2999.8487,149.9428,0.0000,1.6296,0.0000,-0.0045,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9539,0.5909,0.0000,0.0000,0.0000,0.0000,0.6000,-1.2705,0.000000,0.000000,0.00,0.00
0.1800,28.4942,0.0000,2999.8318,149.9397,0.0000,1.7119,0.0000,-0.0052,0.0000,1.0000,0.0000,-0.0000,0.0000,149.9517,0.6227,0.0000,0.0000,0.0000,0.0000,0.6000,-1.3388,0.000000,0.000000,0.00,0.00
0.1900,29.9936,0.0000,2999.8142,149.9367,0.0000,1.7933,0.0000,-0.0061,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9495,0.6541,0.0000,0.0000,0.0000,0.0000,0.6000,-1.4064,0.000000,0.000000,0.00,0.00
0.2000,31.4930,0.0000,2999.7956,149.9336,0.0000,1.8739,0.0000,-0.0070,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9474,0.6853,0.0000,0.0000,0.0000,0.0000,0.6000,-1.4733,0.000000,0.000000,0.00,0.00
0.2100,32.9923,0.0000,2999.7763,149.9305,0.0000,1.9535,0.0000,-0.0081,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9453,0.7161,0.0000,0.0000,0.0000,0.0000,0.6000,-1.5395,0.000000,0.000000,0.00,0.00
0.2200,34.4916,0.0000,2999.7562,149.9275,0.0000,2.0323,0.0000,-0.0092,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9433,0.7465,0.0000,0.0000,0.0000,0.0000,0.6000,-1.6049,0.000000,0.000000,0.00,0.00
0.2300,35.9908,0.0000,2999.7352,149.9245,0.0000,2.1102,0.0000,-0.0104,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9413,0.7766,0.0000,0.0000,0.0000,0.0000,0.6000,-1.6696,0.000000,0.000000,0.00,0.00
0.2400,37.4900,0.0000,2999.7134,149.9215,0.0000,2.1871,0.0000,-0.0117,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9393,0.8064,0.0000,0.0000,0.0000,0.0000,0.6000,-1.7335,0.000000,0.000000,0.00,0.00
0.2500,38.9892,0.0000,2999.6908,149.9185,0.0000,2.2632,0.0000,-0.0131,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9374,0.8358,0.0000,0.0000,0.0000,0.0000,0.6000,-1.7967,0.000000,0.000000,0.00,0.00
0.2600,40.4884,0.0000,2999.6675,149.9155,0.0000,2.3384,0.0000,-0.0147,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9356,0.8649,0.0000,0.0000,0.0000,0.0000,0.6000,-1.8592,0.000000,0.000000,0.00,0.00
0.2700,41.9875,0.0000,2999.6433,149.9126,0.0000,2.4126,0.0000,-0.0163,0.0000,1.0000,0.0000,-0.0001,0.0000,149.9337,0.8936,0.0000,0.0000,0.0000,0.0000,0.6000,-1.9210,0.000000,0.000000,0.00,0.00
0.2800,43.4866,0.0000,2999.6184,149.9096,0.0000,2.4860,0.0000,-0.0181,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9320,0.9220,0.0000,0.0000,0.0000,0.0000,0.6000,-1.9820,0.000000,0.000000,0.00,0.00
0.2900,44.9857,0.0000,2999.5926,149.9067,0.0000,2.5584,0.0000,-0.0199,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9302,0.9501,0.0000,0.0000,0.0000,0.0000,0.6000,-2.0422,0.000000,0.000000,0.00,0.00
0.3000,46.4848,0.0000,2999.5661,149.9038,0.0000,2.6300,0.0000,-0.0219,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9285,0.9778,0.0000,0.0000,0.0000,0.0000,0.6000,-2.1017,0.000000,0.000000,0.00,0.00
0.3100,47.9838,0.0000,2999.5389,149.9010,0.0000,2.7007,0.0000,-0.0240,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9269,1.0051,0.0000,0.0000,0.0000,0.0000,0.6000,-2.1605,0.000000,0.000000,0.00,0.00
0.3200,49.4828,0.0000,2999.5109,149.8981,0.0000,2.7704,0.0000,-0.0263,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9253,1.0321,0.0000,0.0000,0.0000,0.0000,0.6000,-2.2185,0.000000,0.000000,0.00,0.00
0.3300,50.9817,0.0000,2999.4821,149.8953,0.0000,2.8392,0.0000,-0.0286,0.0000,1.0000,0.0000,-0.0002,0.0000,149.9237,1.0588,0.0000,0.0000,0.0000,0.0000,0.6000,-2.2758,0.000000,0.000000,0.00,0.00
0.3400,52.4806,0.0000,2999.4526,149.8925,0.0000,2.9072,0.0000,-0.0311,0.0000,1.0000,0.0000,-0.0003,0.0000,149.9222,1.0851,0.0000,0.0000,0.0000,0.0000,0.6000,-2.3323,0.000000,0.000000,0.00,0.00
0.3500,53.9795,0.0000,2999.4223,149.8897,0.0000,2.9742,0.0000,-0.0338,0.0000,1.0000,0.0000,-0.0003,0.0000,149.9207,1.1111,0.0000,0.0000,0.0000,0.0000,0.6000,-2.3881,0.000000,0.000000,0.00,0.00
0.3600,55.4784,0.0000,2999.3914,149.8870,0.0000,3.0403,0.0000,-0.0365,0.0000,1.0000,0.0000,-0.0003,0.0000,149.9192,1.1367,0.0000,0.0000,0.0000,0.0000,0.6000,-2.4432,0.000000,0.000000,0.00,0.00
0.3700,56.9772,0.0000,2999.3596,149.8843,0.0000,3.1055,0.0000,-0.0394,0.0000,1.0000,0.0000,-0.0003,0.0000,149.9178,1.1620,0.0000,0.0000,0.0000,0.0000,0.6000,-2.4975,0.000000,0.000000,0.00,0.00
0.3800,58.4760,0.0000,2999.3272,149.8816,0.0000,3.1698,0.0000,-0.0425,0.0000,1.0000,0.0000,-0.0004,0.0000,149.9165,1.1870,0.0000,0.0000,0.0000,0.0000,0.6000,-2.5510,0.000000,0.000000,0.00,0.00
0.3900,59.9748,0.0000,2999.2940,149.8789,0.0000,3.2332,0.0000,-0.0457,0.0000,1.0000,0.0000,-0.0004,0.0000,149.9151,1.2116,0.0000,0.0000,0.0000,0.0000,0.6000,-2.6038,0.000000,0.000000,0.00,0.00
0.4000,61.4736,0.0000,2999.2601,149.8763,0.0000,3.2957,0.0000,-0.0490,0.0000,1.0000,0.0000,-0.0004,0.0000,149.9138,1.2358,0.0000,0.0000,0.0000,0.0000,0.6000,-2.6559,0.000000,0.000000,0.00,0.00
0.4100,62.9723,0.0000,2999.2255,149.8737,0.0000,3.3573,0.0000,-0.0525,0.0000,1.0000,0.0000,-0.0005,0.0000,149.9125,1.2597,0.0000,0.0000,0.0000,0.0000,0.6000,-2.7073,0.000000,0.000000,0.00,0.00
0.4200,64.4710,0.0000,2999.1902,149.8711,0.0000,3.4180,0.0000,-0.0562,0.0000,1.0000,0.0000,-0.0005,0.0000,149.9113,1.2833,0.0000,0.0000,0.0000,0.0000,0.6000,-2.7578,0.000000,0.000000,0.00,0.00
0.4300,65.9696,0.0000,2999.1542,149.8686,0.0000,3.4778,0.0000,-0.0600,0.0000,1.0000,0.0000,-0.0005,0.0000,149.9101,1.3065,0.0000,0.0000,0.0000,0.0000,0.6000,-2.8077,0.000000,0.000000,0.00,0.00
0.4400,67.4683,0.0000,2999.1175,149.8661,0.0000,3.5367,0.0000,-0.0640,0.0000,1.0000,0.0000,-0.0006,0.0000,149.9090,1.3293,0.0000,0.0000,0.0000,0.0000,0.6000,-2.8568,0.000000,0.000000,0.00,0.00
0.4500,68.9669,0.0000,2999.0802,149.8636,0.0000,3.5947,0.0000,-0.0681,0.0000,1.0000,0.0000,-0.0006,0.0000,149.9078,1.3519,0.0000,0.0000,0.0000,0.0000,0.6000,-2.9052,0.000000,0.000000,0.00,0.00
0.4600,70.4655,0.0000,2999.0421,149.8612,0.0000,3.6518,0.0000,-0.0724,0.0000,1.0000,0.0000,-0.0006,0.0000,149.9067,1.3740,0.0000,0.0000,0.0000,0.0000,0.6000,-2.9528,0.000000,0.000000,0.00,0.00
0.4700,71.9640,0.0000,2999.0033,149.8588,0.0000,3.7080,0.0000,-0.0768,0.0000,1.0000,0.0000,-0.0007,0.0000,149.9057,1.3959,0.0000,0.0000,0.0000,0.0000,0.6000,-2.9997,0.000000,0.000000,0.00,0.00
0.4800,73.4625,0.0000,2998.9639,149.8564,0.0000,3.7633,0.0000,-0.0814,0.0000,1.0000,0.0000,-0.0007,0.0000,149.9047,1.4174,0.0000,0.0000,0.0000,0.0000,0.6000,-3.0459,0.000000,0.000000,0.00,0.00
0.4900,74.9610,0.0000,2998.9238,149.8541,0.0000,3.8177,0.0000,-0.0862,0.0000,1.0000,0.0000,-0.0008,0.0000,149.9037,1.4385,0.0000,0.0000,0.0000,0.0000,0.6000,-3.0913,0.000000,0.000000,0.00,0.00
0.5000,76.4595,0.0000,2998.8831,149.8518,0.0000,3.8712,0.0000,-0.0912,0.0000,1.0000,0.0000,-0.0008,0.0000,149.9027,1.4593,0.0000,0.0000,0.0000,0.0000,0.6000,-3.1360,0.000000,0.000000,0.00,0.00
0.5100,77.9579,0.0000,2998.8416,149.8495,0.0000,3.9238,0.0000,-0.0963,0.0000,1.0000,0.0000,-0.0008,0.0000,149.9018,1.4798,0.0000,0.0000,0.0000,0.0000,0.6000,-3.1799,0.000000,0.000000,0.00,0.00
0.5200,79.4563,0.0000,2998.7995,149.8473,0.0000,3.9755,0.0000,-0.1016,0.0000,1.0000,0.0000,-0.0009,0.0000,149.9009,1.4999,0.0000,0.0000,0.0000,0.0000,0.6000,-3.2232,0.000000,0.000000,0.00,0.00
0.5300,80.9547,0.0000,2998.7568,149.8451,0.0000,4.0264,0.0000,-0.1071,0.0000,1.0000,0.0000,-0.0009,0.0000,149.9000,1.5197,0.0000,0.0000,0.0000,0.0000,0.6000,-3.2657,0.000000,0.000000,0.00,0.00
0.5400,82.4531,0.0000,2998.7134,149.8430,0.0000,4.0764,0.0000,-0.1128,0.0000,1.0000,0.0000,-0.0010,0.0000,149.8992,1.5392,0.0000,0.0000,0.0000,0.0000,0.6000,-3.3075,0.000000,0.000000,0.00,0.00
0.5500,83.9514,0.0000,2998.6694,149.8409,0.0000,4.1255,0.0000,-0.1186,0.0000,1.0000,0.0000,-0.0010,0.0000,149.8984,1.5583,0.0000,0.0000,0.0000,0.0000,0.6000,-3.3485,0.000000,0.000000,0.00,0.00
0.5600,85.4497,0.0000,2998.6247,149.8388,0.0000,4.1737,0.0000,-0.1246,0.0000,1.0000,0.0000,-0.0011,0.0000,149.8976,1.5771,0.0000,0.0000,0.0000,0.0000,0.6000,-3.3888,0.000000,0.000000,0.00,0.00
0.5700,86.9480,0.0000,2998.5794,149.8368,0.0000,4.2210,0.0000,-0.1309,0.0000,1.0000,0.0000,-0.0011,0.0000,149.8969,1.5955,0.0000,0.0000,0.0000,0.0000,0.6000,-3.4285,0.000000,0.000000,0.00,0.00
0.5800,88.4463,0.0000,2998.5334,149.8348,0.0000,4.2675,0.0000,-0.1372,0.0000,1.0000,0.0000,-0.0012,0.0000,149.8962,1.6136,0.0000,0.0000,0.0000,0.0000,0.6000,-3.4674,0.000000,0.000000,0.00,0.00
0.5900,89.9445,0.0000,2998.4869,149.8328,0.0000,4.3131,0.0000,-0.1438,0.0000,1.0000,0.0000,-0.0013,0.0000,149.8955,1.6314,0.0000,0.0000,0.0000,0.0000,0.6000,-3.5055,0.000000,0.000000,0.00,0.00
0.6000,91.4427,0.0000,2998.4397,149.8309,0.0000,4.3578,0.0000,-0.1506,0.0000,1.0000,0.0000,-0.0013,0.0000,149.8949,1.6489,0.0000,0.0000,0.0000,0.0000,0.6000,-3.5430,0.000000,0.000000,0.00,0.00
0.6100,92.9409,0.0000,2998.3918,149.8291,0.0000,4.4017,0.0000,-0.1576,0.0000,1.0000,0.0000,-0.0014,0.0000,149.8943,1.6660,0.0000,0.0000,0.0000,0.0000,0.6000,-3.5798,0.000000,0.000000,0.00,0.00
0.6200,94.4390,0.0000,2998.3434,149.8272,0.0000,4.4447,0.0000,-0.1647,0.0000,1.0000,0.0000,-0.0014,0.0000,149.8937,1.6828,0.0000,0.0000,0.0000,0.0000,0.6000,-3.6158,0.000000,0.000000,0.00,0.00
0.6300,95.9372,0.0000,2998.2943,149.8255,0.0000,4.4869,0.0000,-0.1721,0.0000,1.0000,0.0000,-0.0015,0.0000,149.8932,1.6992,0.0000,0.0000,0.0000,0.0000,0.6000,-3.6512,0.000000,0.000000,0.00,0.00
0.6400,97.4353,0.0000,2998.2446,149.8237,0.0000,4.5282,0.0000,-0.1796,0.0000,1.0000,0.0000,-0.0016,0.0000,149.8926,1.7154,0.0000,0.0000,0.0000,0.0000,0.6000,-3.6858,0.000000,0.000000,0.00,0.00
0.6500,98.9333,0.0000,2998.1944,149.8221,0.0000,4.5687,0.0000,-0.1874,0.0000,1.0000,0.0000,-0.0016,0.0000,149.8922,1.7312,0.0000,0.0000,0.0000,0.0000,0.6000,-3.7198,0.000000,0.000000,0.00,0.00
0.6600,100.4314,0.0000,2998.1435,149.8204,0.0000,4.6083,0.0000,-0.1953,0.0000,1.0000,0.0000,-0.0017,0.0000,149.8917,1.7466,0.0000,0.0000,0.0000,0.0000,0.6000,-3.7530,0.000000,0.000000,0.00,0.00
0.6700,101.9294,0.0000,2998.0920,149.8188,0.0000,4.6470,0.0000,-0.2034,0.0000,1.0000,0.0000,-0.0018,0.0000,149.8913,1.7618,0.0000,0.0000,0.0000,0.0000,0.6000,-3.7856,0.000000,0.000000,0.00,0.00
0.6800,103.4274,0.0000,2998.0399,149.8173,0.0000,4.6850,0.0000,-0.2118,0.0000,1.0000,0.0000,-0.0018,0.0000,149.8909,1.7766,0.0000,0.0000,0.0000,0.0000,0.6000,-3.8175,0.000000,0.000000,0.00,0.00
0.6900,104.9254,0.0000,2997.9872,149.8158,0.0000,4.7221,0.0000,-0.2203,0.0000,1.0000,0.0000,-0.0019,0.0000,149.8905,1.7911,0.0000,0.0000,0.0000,0.0000,0.6000,-3.8486,0.000000,0.000000,0.00,0.00
0.7000,106.4233,0.0000,2997.9339,149.8143,0.0000,4.7584,0.0000,-0.2291,0.0000,1.0000,0.0000,-0.0020,0.0000,149.8902,1.8053,0.0000,0.0000,0.0000,0.0000,0.6000,-3.8791,0.000000,0.000000,0.00,0.00
0.7100,107.9213,0.0000,2997.8801,149.8129,0.0000,4.7938,0.0000,-0.2380,0.0000,1.0000,0.0000,-0.0021,0.0000,149.8899,1.8192,0.0000,0.0000,0.0000,0.0000,0.6000,-3.9090,0.000000,0.000000,0.00,0.00
0.7200,109.4192,0.0000,2997.8256,149.8116,0.0000,4.8284,0.0000,-0.2471,0.0000,1.0000,0.0000,-0.0022,0.0000,149.8896,1.8328,0.0000,0.0000,0.0000,0.0000,0.6000,-3.9381,0.000000,0.000000,0.00,0.00
0.7300,110.9171,0.0000,2997.7706,149.8102,0.0000,4.8622,0.0000,-0.2565,0.0000,1.0000,0.0000,-0.0022,0.0000,149.8893,1.8460,0.0000,0.0000,0.0000,0.0000,0.6000,-3.9666,0.000000,0.000000,0.00,0.00
0.7400,112.4149,0.0000,2997.7150,149.8090,0.0000,4.8952,0.0000,-0.2661,0.0000,1.0000,0.0000,-0.0023,0.0000,149.8891,1.8589,0.0000,0.0000,0.0000,0.0000,0.6000,-3.9944,0.000000,0.000000,0.00,0.00
0.7500,113.9127,0.0000,2997.6588,149.8078,0.0000,4.9274,0.0000,-0.2758,0.0000,1.0000,0.0000,-0.0024,0.0000,149.8889,1.8716,0.0000,0.0000,0.0000,0.0000,0.6000,-4.0215,0.000000,0.000000,0.00,0.00
0.7600,115.4106,0.0000,2997.6020,149.8066,0.0000,4.9588,0.0000,-0.2858,0.0000,1.0000,0.0000,-0.0025,0.0000,149.8888,1.8839,0.0000,0.0000,0.0000,0.0000,0.6000,-4.0480,0.000000,0.000000,0.00,0.00
0.7700,116.9083,0.0000,2997.5446,149.8055,0.0000,4.9894,0.0000,-0.2960,0.0000,1.0000,0.0000,-0.0026,0.0000,149.8886,1.8959,0.0000,0.0000,0.0000,0.0000,0.6000,-4.0738,0.000000,0.000000,0.00,0.00
0.7800,118.4061,0.0000,2997.4867,149.8044,0.0000,5.0192,0.0000,-0.3064,0.0000,1.0000,0.0000,-0.0027,0.0000,149.8885,1.9076,0.0000,0.0000,0.0000,0.0000,0.6000,-4.0989,0.000000,0.000000,0.00,0.00
0.7900,119.9039,0.0000,2997.4282,149.8034,0.0000,5.0482,0.0000,-0.3170,0.0000,1.0000,0.0000,-0.0028,0.0000,149.8885,1.9190,0.0000,0.0000,0.0000,0.0000,0.6000,-4.1234,0.000000,0.000000,0.00,0.00
0.8000,121.4016,0.0000,2997.3692,149.8024,0.0000,5.0764,0.0000,-0.3278,0.0000,1.0000,0.0000,-0.0029,0.0000,149.8884,1.9301,0.0000,0.0000,0.0000,0.0000,0.6000,-4.1473,0.000000,0.000000,0.00,0.00
0.8100,122.8993,0.0000,2997.3096,149.8015,0.0000,5.1038,0.0000,-0.3388,0.0000,1.0000,0.0000,-0.0030,0.0000,149.8884,1.9408,0.0000,0.0000,0.0000,0.0000,0.6000,-4.1705,0.000000,0.000000,0.00,0.00
0.8200,124.3970,0.0000,2997.2494,149.8006,0.0000,5.1305,0.0000,-0.3500,0.0000,1.0000,0.0000,-0.0031,0.0000,149.8884,1.9513,0.0000,0.0000,0.0000,0.0000,0.6000,-4.1931,0.000000,0.000000,0.00,0.00
0.8300,125.8946,0.0000,2997.1887,149.7998,0.0000,5.1563,0.0000,-0.3615,0.0000,1.0000,0.0000,-0.0032,0.0000,149.8885,1.9615,0.0000,0.0000,0.0000,0.0000,0.6000,-4.2150,0.000000,0.000000,0.00,0.00
0.8400,127.3922,0.0000,2997.1274,149.7991,0.0000,5.1815,0.0000,-0.3731,0.0000,1.0000,0.0000,-0.0033,0.0000,149.8886,1.9714,0.0000,0.0000,0.0000,0.0000,0.6000,-4.2363,0.000000,0.000000,0.00,0.00
0.8500,128.8898,0.0000,2997.0655,149.7984,0.0000,5.2058,0.0000,-0.3850,0.0000,1.0000,0.0000,-0.0034,0.0000,149.8887,1.9810,0.0000,0.0000,0.0000,0.0000,0.6000,-4.2570,0.000000,0.000000,0.00,0.00
0.8600,130.3874,0.0000,2997.0031,149.7977,0.0000,5.2294,0.0000,-0.3971,0.0000,1.0000,0.0000,-0.0035,0.0000,149.8888,1.9904,0.0000,0.0000,0.0000,0.0000,0.6000,-4.2770,0.000000,0.000000,0.00,0.00
0.8700,131.8850,0.0000,2996.9402,149.7971,0.0000,5.2523,0.0000,-0.4094,0.0000,1.0000,0.0000,-0.0036,0.0000,149.8890,1.9994,0.0000,0.0000,0.0000,0.0000,0.6000,-4.2965,0.000000,0.000000,0.00,0.00
0.8800,133.3826,0.0000,2996.8767,149.7965,0.0000,5.2744,0.0000,-0.4219,0.0000,1.0000,0.0000,-0.0037,0.0000,149.8892,2.0081,0.0000,0.0000,0.0000,0.0000,0.6000,-4.3153,0.000000,0.000000,0.00,0.00
0.8900,134.8801,0.0000,2996.8126,149.7960,0.0000,5.2957,0.0000,-0.4346,0.0000,1.0000,0.0000,-0.0038,0.0000,149.8894,2.0166,0.0000,0.0000,0.0000,0.0000,0.6000,-4.3335,0.000000,0.000000,0.00,0.00
0.9000,136.3776,0.0000,2996.7480,149.7956,0.0000,5.3164,0.0000,-0.4476,0.0000,1.0000,0.0000,-0.0039,0.0000,149.8896,2.0247,0.0000,0.0000,0.0000,0.0000,0.6000,-4.3511,0.000000,0.000000,0.00,0.00
0.9100,137.8751,0.0000,2996.6829,149.7952,0.0000,5.3363,0.0000,-0.4607,0.0000,1.0000,0.0000,-0.0040,0.0000,149.8899,2.0326,0.0000,0.0000,0.0000,0.0000,0.6000,-4.3681,0.000000,0.000000,0.00,0.00
0.9200,139.3725,0.0000,2996.6172,149.7949,0.0000,5.3554,0.0000,-0.4741,0.0000,1.0000,0.0000,-0.0041,0.0000,149.8902,2.0402,0.0000,0.0000,0.0000,0.0000,0.6000,-4.3845,0.000000,0.000000,0.00,0.00
0.9300,140.8700,0.0000,2996.5510,149.7946,0.0000,5.3739,0.0000,-0.4877,0.0000,1.0000,0.0000,-0.0043,0.0000,149.8906,2.0476,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4003,0.000000,0.000000,0.00,0.00
0.9400,142.3674,0.0000,2996.4843,149.7943,0.0000,5.3916,0.0000,-0.5015,0.0000,1.0000,0.0000,-0.0044,0.0000,149.8909,2.0546,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4155,0.000000,0.000000,0.00,0.00
0.9500,143.8648,0.0000,2996.4170,149.7942,0.0000,5.4087,0.0000,-0.5155,0.0000,1.0000,0.0000,-0.0045,0.0000,149.8913,2.0614,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4301,0.000000,0.000000,0.00,0.00
0.9600,145.3622,0.0000,2996.3491,149.7940,0.0000,5.4250,0.0000,-0.5298,0.0000,1.0000,0.0000,-0.0046,0.0000,149.8918,2.0679,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4441,0.000000,0.000000,0.00,0.00
0.9700,146.8596,0.0000,2996.2808,149.7940,0.0000,5.4407,0.0000,-0.5442,0.0000,1.0000,0.0000,-0.0047,0.0000,149.8922,2.0741,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4576,0.000000,0.000000,0.00,0.00
0.9800,148.3569,0.0000,2996.2119,149.7939,0.0000,5.4556,0.0000,-0.5589,0.0000,1.0000,0.0000,-0.0049,0.0000,149.8927,2.0801,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4705,0.000000,0.000000,0.00,0.00
0.9900,149.8542,0.0000,2996.1424,149.7940,0.0000,5.4699,0.0000,-0.5738,0.0000,1.0000,0.0000,-0.0050,0.0000,149.8933,2.0858,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4829,0.000000,0.000000,0.00,0.00
1.0000,151.3515,0.0000,2996.0725,149.7941,0.0000,5.4835,0.0000,-0.5889,0.0000,1.0000,0.0000,-0.0051,0.0000,149.8938,2.0913,0.0000,0.0000,0.0000,0.0000,0.6000,-4.4946,0.000000,0.000000,0.00,0.00
1.0100,152.8488,0.0000,2996.0020,149.7942,0.0000,5.4964,0.0000,-0.6042,0.0000,1.0000,0.0000,-0.0053,0.0000,149.8944,2.0965,0.0000,0.0000,0.0000,0.0000,0.6000,-4.5058,0.000000,0.000000,0.00,0.00
1.0200,154.3461,0.0000,2995.9310,149.7944,0.0000,5.5086,0.0000,-0.6197,0.0000,1.0000,0.0000,-0.0054,0.0000,149.8950,2.1014,0.0000,0.0000,0.0000,0.0000,0.6000,-4.5165,0.000000,0.000000,0.00,0.00
1.0300,155.8433,0.0000,2995.8594,149.7946,0.0000,5.5202,0.0000,-0.6354,0.0000,1.0000,0.0000,-0.0055,0.0000,149.8957,2.1061,0.0000,0.0000,0.0000,0.0000,0.6000,-4.5266,0.000000,0.000000,0.00,0.00
1.0400,157.3406,0.0000,2995.7873,149.7950,0.0000,5.5311,0.0000,-0.6514,0.0000,1.0000,0.0000,-0.0057,0.0000,149.8963,2.1105,0.0000,0.0000,0.0000,0.0000,0.6000,-4.5362,0.000000,0.000000,0.00,0.00
